name,analysis_no_of_clusters_score,analysis_infiltration_score,analysis_mrca_score,analysis_total_score,n_d_0,n_d_1,n_d_2,n_d_3,n_d_4,n_s,n_p,Ne_d_0,Ne_d_1,Ne_d_2,Ne_d_3,Ne_d_4,Ne_s,Ne_p,Ne_actual,mut_haplotypes_sample, mut_haplotypes_population,method
8_13_1000_0.00025_2.5e-05_0.5_100,0.1438636363636363,0.9801652892561984,0.4084336788942049,0.3089943906771059,38,38,23,16,6,6,8,20555.168339355703,20555.168339355703,8857.546377980132,5148.940365140154,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.033766958184752,0.950573121828312,0.1486053791598504,0.1885136458775508,79,79,13,5,3,3,5,167105.5438173047,167105.5438173047,3969.40040334828,1104.6034160805325,580.9512522868395,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
10_14_1000_0.00025_0.00025_0.7_100,0.0236313868613138,0.947126266055565,0.2120244250376549,0.1904145744669027,71,71,27,15,9,2,3,59331.73719036481,59331.73719036481,10069.329125130396,4293.357391240968,2160.7812856406954,331.93889808196366,362.728243554594,1000,137,1417.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0889822595704948,0.981598194833489,0.2032904941561089,0.240020885047786,50,50,23,13,7,4,5,38782.10506812885,38782.10506812885,9246.054447570395,3953.205183664564,1703.6831799456504,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0549796114618096,0.722892449531127,0.2888242986588574,0.1902432402517643,75,75,30,16,8,6,7,68685.0152148888,68685.0152148888,11907.5142048294,4710.028049112906,1857.4300849192216,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0498506571087216,0.7987317342156052,0.3252551319648096,0.2034934899031673,60,60,15,8,6,4,6,73108.90739519229,73108.90739519229,5060.536744833518,2097.431844583396,1432.507848105511,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1447588093208298,0.711458529393312,0.3807100028417161,0.265156446359835,46,46,25,17,11,9,12,24162.02810933213,24162.02810933213,8925.261371422017,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
7_15_1000_0.00025_0.0025_0.5_100,0.0559080095162569,0.7855421994054658,0.2953201251816467,0.2012649553494467,73,73,15,6,3,5,6,134213.29153823934,134213.29153823934,4962.439082085066,1414.226170541827,586.6092846402231,1117.2439845904498,847.5830556360867,1000,97,1005.0,SINGER
7_15_1000_0.00025_0.0025_0.7_100,0.0452614359113244,0.5796439611714349,0.2167410341157348,0.1511407544310025,95,95,29,10,4,6,6,117915.9537921136,117915.9537921136,10860.51528383112,2432.333673302887,759.9861920095327,1260.2730059271926,803.0825335687044,1000,146,1410.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0434782608695652,0.9208257734912146,0.0620605488572244,0.1778677309609614,80,80,11,3,2,4,6,225861.5658400088,225861.5658400088,3204.55915147123,588.0798756483455,357.3228635878246,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0617621834325496,0.7603577131105742,0.3332914554522352,0.2072809036872062,74,74,17,7,3,6,8,108771.46991402526,108771.46991402526,5720.002929914834,1683.3317289779277,574.3414058044547,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0535516012155212,0.7104871363292233,0.1033466098352033,0.1595611827755289,73,73,19,3,1,5,6,139081.42487657286,139081.42487657286,7101.838665761464,588.0798756483455,155.6086238524778,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0677448337825696,0.9331132309623156,0.1980927309936744,0.2171022779411972,51,51,15,12,8,5,6,38634.4646574457,38634.4646574457,4769.006909224502,3479.391523090576,2007.329945421699,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0721749811035525,0.7949262351887076,0.6071405168723212,0.2608324995816411,80,80,16,4,2,7,7,153469.98842552374,153469.98842552374,5257.773096916746,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0353287141475991,0.8947559443932397,0.2668783726153928,0.1989752474546142,62,62,26,11,4,3,6,61538.19533644061,61538.19533644061,10931.4419512139,3074.2668843321967,819.8174332643295,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0375893947322518,0.7558494342046747,0.5204684673175188,0.2177602615409053,74,74,30,20,9,4,6,59430.01710249108,59430.01710249108,11400.460583467351,6251.425364934192,2114.777588898753,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0335015569633845,0.8128839736721262,0.4208237532220167,0.2085072489084906,81,81,35,13,5,4,5,81181.37847700092,81181.37847700092,15046.640080396932,3509.8810916391644,1014.805840938493,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0539762170196952,0.9539688388251396,0.2165786617541004,0.2133654770006726,50,50,26,16,9,4,4,28175.49246564125,28175.49246564125,9470.085220430215,4682.860105692015,2155.9294355060983,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
10_15_1000_0.00025_0.0025_0.5_100,0.0238399621212121,0.8729380447975283,0.1643644843759037,0.1722833528608632,79,79,13,2,1,2,5,209042.6705942455,209042.6705942455,4055.269468028878,357.3228635878246,155.6086238524778,357.3228635878246,685.2773891328243,1000,96,1010.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.184931506849315,0.8752557881850432,0.3380114602918791,0.3114421420660589,18,18,12,10,6,2,5,5399.559987198131,5399.559987198131,3097.592975157668,2432.333673302887,1260.2730059271926,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
7_13_1000_0.00025_2.5e-05_0.5_100,0.1242377789133026,0.7753399806092558,0.2521532958610117,0.2410904367098519,32,32,21,15,12,6,10,15908.535451049383,15908.535451049383,7976.101841654332,4829.731870223347,3518.874924226216,1389.0475882921116,1540.5924636806344,1000,103,1014.0,SINGER
7_13_1000_0.00025_2.5e-05_0.7_100,0.0886681383370125,0.6814056748527226,0.6292374006453016,0.2586641581606124,44,44,25,12,11,6,8,20867.688066734947,20867.688066734947,8539.42581511638,3062.7507553489213,2728.574358712451,1249.219227528851,1121.6469372248378,1000,151,1403.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.1438636363636363,0.9801652892561984,0.4148099415204675,0.3099508300710453,38,38,23,16,6,6,8,20555.168339355703,20555.168339355703,8857.546377980132,5148.940365140154,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1447588093208298,0.711458529393312,0.3807100028417161,0.265156446359835,46,46,25,17,11,9,12,24162.02810933213,24162.02810933213,8925.261371422017,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1564459930313589,1.0,0.5117030154428588,0.33626764743838,45,45,18,12,7,4,4,29831.975010746275,29831.975010746275,6252.588702970375,3492.3173444619897,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.033766958184752,0.9550285673728665,0.1528864708422949,0.1898241264616006,79,79,14,4,3,3,5,167105.5438173047,167105.5438173047,4411.234725022985,832.0970552419699,580.9512522868395,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
9_15_1000_0.00025_0.0025_0.7_100,0.0478721639238652,0.4611534798620809,0.2836680716472687,0.145233747473108,81,81,31,14,8,6,7,74879.6500684243,74879.6500684243,12040.999988788892,3813.9588711800648,1819.1702932771375,1260.2730059271926,958.3166687557712,1000,146,1424.0,SINGER
8_15_1000_0.00025_0.0025_0.7_100,0.0261650758001123,0.9007489922649526,0.2503191282127643,0.1909757711317361,94,94,28,8,3,3,3,132138.04642863353,132138.04642863353,10648.893758093276,1853.3969867813528,541.8372687471125,541.8372687471125,362.5877101261931,1000,137,1421.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0543503472169267,0.6924162581699346,0.2877684989603827,0.1850729566213962,77,77,29,13,8,6,7,73533.35822748322,73533.35822748322,11291.089569268435,3537.49808915914,1857.4300849192216,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0498506571087216,0.7987317342156052,0.3723214945150442,0.2105534442857025,60,60,15,8,6,4,6,73108.90739519229,73108.90739519229,5060.536744833518,2097.431844583396,1432.507848105511,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
10_14_1000_0.00025_0.00025_0.7_100,0.0234138124649073,0.9425910578116836,0.21097269012415,0.1894242309158102,72,72,26,14,10,2,3,61369.848617503565,61369.848617503565,9505.849276650695,3903.982726136131,2482.112415843283,331.93889808196366,362.728243554594,1000,137,1417.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.089454806312769,0.981598194833489,0.2059590706201182,0.2407519542369793,49,49,24,13,7,4,5,37048.23144162963,37048.23144162963,9894.582073010266,3953.205183664564,1703.6831799456504,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
7_15_1000_0.00025_0.0025_0.5_100,0.0566081545462988,0.7855421994054658,0.2946755959605212,0.2016583774873072,71,71,16,7,3,5,6,119392.2689728654,119392.2689728654,5455.543417590281,1731.1162329742504,586.6092846402231,1117.2439845904498,847.5830556360867,1000,97,1005.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0434782608695652,0.9208257734912146,0.0620605488572244,0.1778677309609614,80,80,11,3,2,4,6,225861.5658400088,225861.5658400088,3204.55915147123,588.0798756483455,357.3228635878246,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
7_15_1000_0.00025_0.0025_0.7_100,0.0452614359113244,0.5808727852192928,0.1690720642209962,0.1441747325539704,95,95,29,10,4,6,6,117915.9537921136,117915.9537921136,10860.51528383112,2432.333673302887,759.9861920095327,1260.2730059271926,803.0825335687044,1000,146,1410.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0617621834325496,0.7603577131105742,0.263982709682062,0.1968845918216802,74,74,17,7,3,6,8,108771.46991402526,108771.46991402526,5720.002929914834,1683.3317289779277,574.3414058044547,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
